L1,L2,Spherical,Coma,Astig,CLon,EFFL_mm,MS_d,GEO_over_Airy,RMS_over_Airy,GEO_R_avg_mm,RMS_R_avg_mm,EE_info,source_file,source_path,EE1,EE2,EE3,EE4
IRG9,BAFD3,-16.27,-7.41,5.48,-32.22,9127.209839,-2.70736e-05,212.03,121.23,472.119326,269.939436,"[105.77252229678913, 196.895552312509, 201.98805159039438, 277.4290589028732]",metrics_IRG9_BAFD3.txt,Results\metrics_IRG9_BAFD3.txt,105.77252229678913,196.895552312509,201.98805159039438,277.4290589028732
IRG9,C04-38,-16.63,-7.12,5.61,-34.29,9127.209468,-2.87891e-05,225.04,128.56,501.083484,286.258158,"[112.25631801633548, 211.57648414426978, 216.85530700016955, 297.4997255276446]",metrics_IRG9_C04-38.txt,Results\metrics_IRG9_C04-38.txt,112.25631801633548,211.57648414426978,216.85530700016955,297.4997255276446
IRG9,C20-36,-15.89,-6.91,4.65,-36.21,9127.193208,-2.67351e-05,237.98,135.11,529.89179,300.840529,"[115.76724387249189, 224.7316265848179, 231.78984555287454, 324.7321652595897]",metrics_IRG9_C20-36.txt,Results\metrics_IRG9_C20-36.txt,115.76724387249189,224.7316265848179,231.78984555287454,324.7321652595897
IRG9,C26-36,-15.09,-6.21,3.72,-34.94,9127.211493,-2.30751e-05,229.51,129.41,511.040368,288.140886,"[110.19324217970993, 217.80913776095656, 226.31549282236557, 319.05082080070014]",metrics_IRG9_C26-36.txt,Results\metrics_IRG9_C26-36.txt,110.19324217970993,217.80913776095656,226.31549282236557,319.05082080070014
IRG9,C37-35,-17.17,-7.28,5.04,-40.18,9127.193623,-2.84421e-05,265.28,149.42,590.684316,332.704019,"[127.27497354404065, 255.24009861539247, 263.147416339756, 377.4287485417909]",metrics_IRG9_C37-35.txt,Results\metrics_IRG9_C37-35.txt,127.27497354404065,255.24009861539247,263.147416339756,377.4287485417909
IRG9,E-F1,-15.09,-6.22,3.73,-34.92,9127.211505,-2.01522e-05,226.87,127.89,505.149837,284.768381,"[108.28963451809284, 214.22131722511068, 222.57517681339414, 314.0410119766246]",metrics_IRG9_E-F1.txt,Results\metrics_IRG9_E-F1.txt,108.28963451809284,214.22131722511068,222.57517681339414,314.0410119766246
IRG9,E-F3,-16.38,-7.13,5.29,-35.8,9127.192243,-2.66719e-05,230.56,130.98,513.359377,291.649018,"[114.76928573732802, 217.38546023617116, 220.6827389791003, 310.8415509338379]",metrics_IRG9_E-F3.txt,Results\metrics_IRG9_E-F3.txt,114.76928573732802,217.38546023617116,220.6827389791003,310.8415509338379
IRG9,F11,-15.7,-6.76,4.44,-36.18,9127.193681,-3.09768e-05,248.06,141.32,552.32957,314.665879,"[118.97430220117656, 235.45873566281867, 241.65211295310894, 338.4856633318924]",metrics_IRG9_F11.txt,Results\metrics_IRG9_F11.txt,118.97430220117656,235.45873566281867,241.65211295310894,338.4856633318924
IRG9,F14HT,-16.71,-7.14,5.74,-34.11,9127.209395,-2.9215e-05,224.12,128.1,499.04111,285.240516,"[111.98144041314815, 209.7738332224135, 215.04386903338332, 294.45518416452154]",metrics_IRG9_F14HT.txt,Results\metrics_IRG9_F14HT.txt,111.98144041314815,209.7738332224135,215.04386903338332,294.45518416452154
IRG9,F2HT,-15.88,-6.92,4.65,-36.14,9127.193211,-2.66288e-05,237.51,134.88,528.844729,300.322387,"[115.47080539238031, 224.357472421791, 231.14753354262433, 323.7854170587575]",metrics_IRG9_F2HT.txt,Results\metrics_IRG9_F2HT.txt,115.47080539238031,224.357472421791,231.14753354262433,323.7854170587575
IRG9,F3,-16.43,-7.11,5.19,-36.46,9127.192432,-2.87055e-05,238.44,135.63,530.918286,301.991739,"[117.57283249359149, 225.5721505464262, 230.41767114691078, 324.11008595243817]",metrics_IRG9_F3.txt,Results\metrics_IRG9_F3.txt,117.57283249359149,225.5721505464262,230.41767114691078,324.11008595243817
IRG9,F8,-16.77,-7.41,6.26,-33.13,9127.19052,-2.86225e-05,215.12,122.6,478.980014,272.979352,"[109.12607925955916, 198.31921258034214, 200.93933322560497, 273.94012416819265]",metrics_IRG9_F8.txt,Results\metrics_IRG9_F8.txt,109.12607925955916,198.31921258034214,200.93933322560497,273.94012416819265
IRG9,F8HT,-16.78,-7.4,6.26,-33.17,9127.190578,-3.07085e-05,218.78,125.16,487.132814,278.68817,"[110.50224607394215, 202.74189984583916, 205.2021187936606, 278.9889800844631]",metrics_IRG9_F8HT.txt,Results\metrics_IRG9_F8HT.txt,110.50224607394215,202.74189984583916,205.2021187936606,278.9889800844631
IRG9,LZ_F1,-16.4,-7.11,5.29,-35.94,9127.192276,-2.91459e-05,236.43,134.8,526.43461,300.152992,"[116.43897756806308, 223.67101713868544, 228.01785693318706, 318.1401841226968]",metrics_IRG9_LZ_F1.txt,Results\metrics_IRG9_LZ_F1.txt,116.43897756806308,223.67101713868544,228.01785693318706,318.1401841226968
IRG9,LZ_F8,-15.07,-6.4,3.91,-35.22,9127.19478,-2.3937e-05,232.77,131.62,518.28937,293.070592,"[111.58841943379372, 219.21668384119715, 227.57171460364478, 320.2628353439368]",metrics_IRG9_LZ_F8.txt,Results\metrics_IRG9_LZ_F8.txt,111.58841943379372,219.21668384119715,227.57171460364478,320.2628353439368
IRG9,PBM11,-15.7,-6.74,4.43,-36.23,9127.193683,-3.06788e-05,248.2,141.38,552.64254,314.802598,"[118.93315141950936, 235.6705916009003, 241.7594228950776, 338.6496273837118]",metrics_IRG9_PBM11.txt,Results\metrics_IRG9_PBM11.txt,118.93315141950936,235.6705916009003,241.7594228950776,338.6496273837118
IRG9,PBM18Y,-16.83,-7.36,6.25,-33.59,9127.1907,-3.09781e-05,220.86,126.24,491.770809,281.089513,"[111.63376690730448, 204.64555382782828, 207.7431031642089, 282.7967252089738]",metrics_IRG9_PBM18Y.txt,Results\metrics_IRG9_PBM18Y.txt,111.63376690730448,204.64555382782828,207.7431031642089,282.7967252089738
IRG9,PBM2Y,-15.9,-6.9,4.65,-36.24,9127.19324,-2.68075e-05,238.18,135.25,530.329433,301.148876,"[115.77025205794246, 225.00414277258608, 231.95416729523595, 324.9306048544124]",metrics_IRG9_PBM2Y.txt,Results\metrics_IRG9_PBM2Y.txt,115.77025205794246,225.00414277258608,231.95416729523595,324.9306048544124
IRG9,PBM3,-16.38,-7.13,5.29,-35.81,9127.19226,-2.8845e-05,235.23,134.05,523.764129,298.482821,"[116.0956464292448, 222.37059550968817, 226.5288574156868, 316.6202450555076]",metrics_IRG9_PBM3.txt,Results\metrics_IRG9_PBM3.txt,116.0956464292448,222.37059550968817,226.5288574156868,316.6202450555076
IRG9,PBM8Y,-16.77,-7.41,6.26,-33.09,9127.190518,-3.08787e-05,218.23,124.81,485.918463,277.895177,"[110.35046099909894, 202.00004996570453, 204.52598287387283, 278.2303313550661]",metrics_IRG9_PBM8Y.txt,Results\metrics_IRG9_PBM8Y.txt,110.35046099909894,202.00004996570453,204.52598287387283,278.2303313550661
IRG9,SF7,-16.86,-6.88,4.37,-40.58,9127.208949,-2.4816e-05,264.56,148.16,589.076809,329.89307,"[126.45579224351607, 257.72051054408325, 264.06528741787054, 375.04291976695424]",metrics_IRG9_SF7.txt,Results\metrics_IRG9_SF7.txt,126.45579224351607,257.72051054408325,264.06528741787054,375.04291976695424
J-FK01,ADF355,-8.23,-9.2,-1.11,20.3,9127.200904,1.94674e-05,50.31,27.22,112.02251,60.608238,"[39.020324463826725, 46.201917332965465, 46.09022869891342, 49.17139340931955]",metrics_J-FK01_ADF355.txt,Results\metrics_J-FK01_ADF355.txt,39.020324463826725,46.201917332965465,46.09022869891342,49.17139340931955
J-FK01,BAFD1,-20.63,-8.97,13.66,18.01,9127.193091,-1.81742e-05,49.32,25.94,109.820611,57.753568,"[28.580147019973992, 47.80345158596126, 47.500673734298346, 73.72620985775298]",metrics_J-FK01_BAFD1.txt,Results\metrics_J-FK01_BAFD1.txt,28.580147019973992,47.80345158596126,47.500673734298346,73.72620985775298
J-FK01,BAFD3,-15.54,-9.27,5.8,20.0,9127.201296,4.54053e-06,46.79,25.44,104.182386,56.649833,"[37.27931748762536, 51.060079188119765, 51.04822484248086, 70.58346086842451]",metrics_J-FK01_BAFD3.txt,Results\metrics_J-FK01_BAFD3.txt,37.27931748762536,51.060079188119765,51.04822484248086,70.58346086842451
J-FK01,C04-38,-13.76,-9.37,3.76,17.25,9127.186136,2.81598e-06,34.33,20.45,76.44816,45.5268,"[26.454973571265185, 44.888132275131596, 44.975588068895206, 54.77175296381589]",metrics_J-FK01_C04-38.txt,Results\metrics_J-FK01_C04-38.txt,26.454973571265185,44.888132275131596,44.975588068895206,54.77175296381589
J-FK01,C20-36,-21.4,-9.0,14.51,14.5,9127.191128,-2.39171e-05,41.83,20.9,93.135215,46.54161,"[23.381820817619005, 35.77959292967837, 34.33760785975768, 54.86100682951189]",metrics_J-FK01_C20-36.txt,Results\metrics_J-FK01_C20-36.txt,23.381820817619005,35.77959292967837,34.33760785975768,54.86100682951189
J-FK01,C26-36,-20.59,-9.03,13.62,13.55,9127.193716,-2.36213e-05,39.31,20.82,87.53225,46.357591,"[23.496972433951285, 37.251139259688856, 37.38010742991575, 56.69631764177515]",metrics_J-FK01_C26-36.txt,Results\metrics_J-FK01_C26-36.txt,23.496972433951285,37.251139259688856,37.38010742991575,56.69631764177515
J-FK01,C37-35,-19.05,-8.97,11.73,13.16,9127.20554,-1.97041e-05,36.66,19.95,81.618844,44.418108,"[18.698307251661795, 38.200581656738905, 38.02983405192275, 55.90354046557477]",metrics_J-FK01_C37-35.txt,Results\metrics_J-FK01_C37-35.txt,18.698307251661795,38.200581656738905,38.02983405192275,55.90354046557477
J-FK01,E-F1,-20.62,-9.03,13.65,13.61,9127.193672,-2.16717e-05,39.52,20.29,88.00694,45.172612,"[21.198921480290572, 34.45539918345087, 35.03842261773739, 54.96764065687863]",metrics_J-FK01_E-F1.txt,Results\metrics_J-FK01_E-F1.txt,21.198921480290572,34.45539918345087,35.03842261773739,54.96764065687863
J-FK01,E-F3,-16.7,-10.23,5.0,16.21,9127.200658,6.61041e-06,41.14,20.19,91.592489,44.965503,"[24.965769030192767, 41.02304979089169, 41.327887859730396, 46.93272568277351]",metrics_J-FK01_E-F3.txt,Results\metrics_J-FK01_E-F3.txt,24.965769030192767,41.02304979089169,41.327887859730396,46.93272568277351
J-FK01,F11,-21.33,-9.02,14.4,14.02,9127.191642,-2.73547e-05,40.38,23.14,89.902199,51.520408,"[27.908947787997278, 44.90080388540585, 44.37836350355529, 63.480899795463316]",metrics_J-FK01_F11.txt,Results\metrics_J-FK01_F11.txt,27.908947787997278,44.90080388540585,44.37836350355529,63.480899795463316
J-FK01,F14HT,-15.0,-9.78,4.15,17.72,9127.198874,3.32869e-06,36.01,21.14,80.174432,47.079934,"[28.86741588927316, 46.96579928663154, 47.14511179106174, 58.194907679961915]",metrics_J-FK01_F14HT.txt,Results\metrics_J-FK01_F14HT.txt,28.86741588927316,46.96579928663154,47.14511179106174,58.194907679961915
J-FK01,F2HT,-21.4,-9.0,14.5,14.59,9127.191116,-2.38026e-05,42.0,20.9,93.507087,46.538428,"[23.6214485299396, 35.65092529203355, 34.87387247905612, 53.924007477065416]",metrics_J-FK01_F2HT.txt,Results\metrics_J-FK01_F2HT.txt,23.6214485299396,35.65092529203355,34.87387247905612,53.924007477065416
J-FK01,F3,-19.8,-8.77,12.9,15.06,9127.203697,-2.01336e-05,41.65,20.4,92.734846,45.432954,"[24.505397214174028, 35.56981429552003, 34.519392164907245, 48.341399170215404]",metrics_J-FK01_F3.txt,Results\metrics_J-FK01_F3.txt,24.505397214174028,35.56981429552003,34.519392164907245,48.341399170215404
J-FK01,F8,-16.8,-10.08,5.57,19.29,9127.185422,6.60879e-06,50.25,23.03,111.883998,51.281512,"[35.85639744813962, 42.479579880904396, 42.530774629335276, 43.470805955601875]",metrics_J-FK01_F8.txt,Results\metrics_J-FK01_F8.txt,35.85639744813962,42.479579880904396,42.530774629335276,43.470805955601875
J-FK01,F8HT,-16.8,-10.08,5.57,19.24,9127.185425,3.73509e-06,45.44,22.23,101.177964,49.504774,"[33.99342250542014, 44.37426538018768, 44.18468322318575, 47.82128794106818]",metrics_J-FK01_F8HT.txt,Results\metrics_J-FK01_F8HT.txt,33.99342250542014,44.37426538018768,44.18468322318575,47.82128794106818
J-FK01,LZ_F1,-16.65,-10.31,5.07,16.03,9127.194348,2.30204e-06,39.48,20.63,87.907705,45.932556,"[20.632952572842143, 45.12365002104845, 45.10422142882156, 53.487061765917]",metrics_J-FK01_LZ_F1.txt,Results\metrics_J-FK01_LZ_F1.txt,20.632952572842143,45.12365002104845,45.10422142882156,53.487061765917
J-FK01,LZ_F8,-20.92,-9.04,13.94,13.55,9127.193272,-2.4984e-05,39.8,21.31,88.624631,47.440156,"[25.95859464033632, 38.63538700616363, 38.779028768988, 58.3194451868256]",metrics_J-FK01_LZ_F8.txt,Results\metrics_J-FK01_LZ_F8.txt,25.95859464033632,38.63538700616363,38.779028768988,58.3194451868256
J-FK01,PBM11,-21.27,-9.01,14.35,13.93,9127.191703,-2.73064e-05,40.42,23.19,89.990524,51.630131,"[28.1853769203295, 44.92720804124758, 44.54200299727421, 63.99192568836095]",metrics_J-FK01_PBM11.txt,Results\metrics_J-FK01_PBM11.txt,28.1853769203295,44.92720804124758,44.54200299727421,63.99192568836095
J-FK01,PBM18Y,-17.13,-9.96,5.58,18.7,9127.20595,3.91283e-06,44.09,21.51,98.170106,47.897343,"[33.42901771786613, 43.072362479548985, 43.24108372816576, 45.021139885970605]",metrics_J-FK01_PBM18Y.txt,Results\metrics_J-FK01_PBM18Y.txt,33.42901771786613,43.072362479548985,43.24108372816576,45.021139885970605
J-FK01,PBM2Y,-19.19,-8.79,12.27,14.6,9127.202723,-2.01768e-05,39.22,19.71,87.327896,43.890863,"[21.913605686694723, 34.94622823749972, 34.865707196022534, 52.311279500114]",metrics_J-FK01_PBM2Y.txt,Results\metrics_J-FK01_PBM2Y.txt,21.913605686694723,34.94622823749972,34.865707196022534,52.311279500114
J-FK01,PBM3,-16.7,-10.23,5.0,16.21,9127.200656,3.3347e-06,39.77,20.4,88.555011,45.424539,"[21.490325296774024, 44.51771065406527, 44.69701257279596, 52.079529876745546]",metrics_J-FK01_PBM3.txt,Results\metrics_J-FK01_PBM3.txt,21.490325296774024,44.51771065406527,44.69701257279596,52.079529876745546
J-FK01,PBM8Y,-16.81,-10.08,5.59,19.35,9127.185451,3.88241e-06,46.23,22.41,102.940964,49.888732,"[34.403053125447336, 44.802995142269936, 44.93581482046098, 48.05184537701379]",metrics_J-FK01_PBM8Y.txt,Results\metrics_J-FK01_PBM8Y.txt,34.403053125447336,44.802995142269936,44.93581482046098,48.05184537701379
J-FK01,SF7,-8.45,-9.88,-1.72,11.96,9127.197684,7.50891e-06,38.12,22.8,84.870186,50.768385,"[6.20876992851116, 50.25922186564626, 49.74431686748875, 74.37876337180407]",metrics_J-FK01_SF7.txt,Results\metrics_J-FK01_SF7.txt,6.20876992851116,50.25922186564626,49.74431686748875,74.37876337180407
J-FKH1,ADF355,-19.58,-9.07,12.36,19.24,9127.189547,-3.97376e-06,59.74,29.24,133.015313,65.096222,"[32.702293761324725, 44.303851702047794, 43.94909152178997, 79.24833779658493]",metrics_J-FKH1_ADF355.txt,Results\metrics_J-FKH1_ADF355.txt,32.702293761324725,44.303851702047794,43.94909152178997,79.24833779658493
J-FKH1,BAFD1,-21.06,-8.98,14.11,17.34,9127.192161,-1.89438e-05,48.92,25.45,108.915276,56.656904,"[29.46201738806463, 47.14848423711742, 47.129846832735026, 69.06343352900346]",metrics_J-FKH1_BAFD1.txt,Results\metrics_J-FKH1_BAFD1.txt,29.46201738806463,47.14848423711742,47.129846832735026,69.06343352900346
J-FKH1,BAFD3,-15.37,-9.22,5.58,19.29,9127.192795,4.51454e-06,44.5,24.85,99.082191,55.337036,"[36.0909299737373, 50.39784443741152, 49.85391539216289, 70.38242254088041]",metrics_J-FKH1_BAFD3.txt,Results\metrics_J-FKH1_BAFD3.txt,36.0909299737373,50.39784443741152,49.85391539216289,70.38242254088041
J-FKH1,C04-38,-14.34,-9.77,3.26,16.8,9127.198454,4.50449e-06,34.98,20.31,77.883376,45.229672,"[26.081551323386872, 46.076801325987844, 45.953907547882665, 54.769180116922016]",metrics_J-FKH1_C04-38.txt,Results\metrics_J-FKH1_C04-38.txt,26.081551323386872,46.076801325987844,45.953907547882665,54.769180116922016
J-FKH1,C20-36,-19.65,-8.79,12.73,13.98,9127.203241,-2.10278e-05,39.16,19.78,87.194268,44.041638,"[21.53406571342901, 34.651825325550895, 34.34100734669079, 53.261713653158516]",metrics_J-FKH1_C20-36.txt,Results\metrics_J-FKH1_C20-36.txt,21.53406571342901,34.651825325550895,34.34100734669079,53.261713653158516
J-FKH1,C26-36,-21.22,-8.95,14.05,12.86,9127.203159,-2.43154e-05,39.89,21.28,88.828279,47.373072,"[27.662016937652865, 39.40805326600907, 38.80419609186077, 57.24917802039416]",metrics_J-FKH1_C26-36.txt,Results\metrics_J-FKH1_C26-36.txt,27.662016937652865,39.40805326600907,38.80419609186077,57.24917802039416
J-FKH1,C37-35,-18.53,-9.04,11.45,12.54,9127.189266,-2.00247e-05,36.41,20.06,81.079793,44.677122,"[18.75093267620074, 39.107958727836106, 38.984408503055356, 55.54152648806715]",metrics_J-FKH1_C37-35.txt,Results\metrics_J-FKH1_C37-35.txt,18.75093267620074,39.107958727836106,38.984408503055356,55.54152648806715
J-FKH1,E-F1,-21.15,-9.05,14.18,12.92,9127.192804,-2.28636e-05,40.13,20.76,89.352896,46.222102,"[25.673476099902388, 36.006485557409505, 36.24738668872408, 56.55440830879686]",metrics_J-FKH1_E-F1.txt,Results\metrics_J-FKH1_E-F1.txt,25.673476099902388,36.006485557409505,36.24738668872408,56.55440830879686
J-FKH1,E-F3,-16.29,-10.43,4.3,15.6,9127.20106,7.52722e-06,42.28,20.46,94.147482,45.550932,"[24.760187972903708, 42.88312221147332, 42.59562371130743, 49.31971983152563]",metrics_J-FKH1_E-F3.txt,Results\metrics_J-FKH1_E-F3.txt,24.760187972903708,42.88312221147332,42.59562371130743,49.31971983152563
J-FKH1,F11,-19.44,-8.89,12.67,13.51,9127.192806,-2.8511e-05,38.58,22.46,85.900523,50.012623,"[26.305164467782788, 45.13380111313458, 45.32308992183525, 63.02887816740857]",metrics_J-FKH1_F11.txt,Results\metrics_J-FKH1_F11.txt,26.305164467782788,45.13380111313458,45.32308992183525,63.02887816740857
J-FKH1,F14HT,-11.35,-9.97,0.55,17.01,9127.200648,6.77085e-06,34.25,21.41,76.265574,47.674413,"[25.914493326892217, 48.05070640604312, 48.22473782740006, 59.25420301533863]",metrics_J-FKH1_F14HT.txt,Results\metrics_J-FKH1_F14HT.txt,25.914493326892217,48.05070640604312,48.22473782740006,59.25420301533863
J-FKH1,F2HT,-19.64,-8.79,12.72,14.06,9127.203234,-2.09211e-05,39.34,19.79,87.586177,44.061651,"[21.770827362972312, 34.84593094772103, 34.305095420103285, 52.643567922523715]",metrics_J-FKH1_F2HT.txt,Results\metrics_J-FKH1_F2HT.txt,21.770827362972312,34.84593094772103,34.305095420103285,52.643567922523715
J-FKH1,F3,-20.13,-8.76,13.23,14.4,9127.204152,-2.0921e-05,41.3,20.24,91.967562,45.059993,"[23.893651824334604, 34.59688169431005, 33.90130950681974, 50.63493882540792]",metrics_J-FKH1_F3.txt,Results\metrics_J-FKH1_F3.txt,23.893651824334604,34.59688169431005,33.90130950681974,50.63493882540792
J-FKH1,F8,-17.44,-10.18,5.95,18.68,9127.185356,6.38593e-06,50.41,22.68,112.242751,50.501242,"[34.44094508381834, 39.04522071627572, 39.07547109045202, 38.72864477919555]",metrics_J-FKH1_F8.txt,Results\metrics_J-FKH1_F8.txt,34.44094508381834,39.04522071627572,39.07547109045202,38.72864477919555
J-FKH1,F8HT,-17.44,-10.18,5.94,18.63,9127.185362,3.49768e-06,46.21,21.83,102.900384,48.603581,"[32.56705815506366, 42.16054872618339, 42.18293484443793, 42.5401168972009]",metrics_J-FKH1_F8HT.txt,Results\metrics_J-FKH1_F8HT.txt,32.56705815506366,42.16054872618339,42.18293484443793,42.5401168972009
J-FKH1,LZ_F1,-16.3,-10.44,4.29,15.42,9127.201047,3.58994e-06,40.64,21.03,90.489926,46.834553,"[20.46842285373375, 46.14102369814141, 46.70993117931516, 55.0007131287381]",metrics_J-FKH1_LZ_F1.txt,Results\metrics_J-FKH1_LZ_F1.txt,20.46842285373375,46.14102369814141,46.70993117931516,55.0007131287381
J-FKH1,LZ_F8,-21.24,-9.04,14.28,12.88,9127.192464,-2.59403e-05,40.38,21.78,89.900009,48.50339,"[29.72128758457415, 40.004907146606755, 40.90302431252117, 59.65578868394594]",metrics_J-FKH1_LZ_F8.txt,Results\metrics_J-FKH1_LZ_F8.txt,29.72128758457415,40.004907146606755,40.90302431252117,59.65578868394594
J-FKH1,PBM11,-19.45,-8.89,12.68,13.42,9127.192801,-2.85647e-05,38.72,22.56,86.207394,50.22275,"[26.831705278456, 45.340436733792174, 45.48185956106895, 62.55364154870988]",metrics_J-FKH1_PBM11.txt,Results\metrics_J-FKH1_PBM11.txt,26.831705278456,45.340436733792174,45.48185956106895,62.55364154870988
J-FKH1,PBM18Y,-17.39,-10.2,5.87,18.07,9127.185304,3.03457e-06,44.2,21.59,98.419026,48.079911,"[31.02742903613187, 45.2942811092351, 45.21547932111905, 41.3343401290296]",metrics_J-FKH1_PBM18Y.txt,Results\metrics_J-FKH1_PBM18Y.txt,31.02742903613187,45.2942811092351,45.21547932111905,41.3343401290296
J-FKH1,PBM2Y,-19.65,-8.79,12.73,13.93,9127.203235,-2.12263e-05,39.07,19.81,86.997322,44.101523,"[21.395014401346458, 34.80360232615773, 34.58655989471262, 54.06454005525936]",metrics_J-FKH1_PBM2Y.txt,Results\metrics_J-FKH1_PBM2Y.txt,21.395014401346458,34.80360232615773,34.58655989471262,54.06454005525936
J-FKH1,PBM3,-16.26,-10.43,4.26,15.59,9127.20106,4.25291e-06,40.84,20.81,90.929726,46.334234,"[21.36429878127087, 45.97754433713299, 45.87869494559864, 53.34894776873074]",metrics_J-FKH1_PBM3.txt,Results\metrics_J-FKH1_PBM3.txt,21.36429878127087,45.97754433713299,45.87869494559864,53.34894776873074
J-FKH1,PBM8Y,-17.11,-10.18,5.66,18.72,9127.185757,3.79281e-06,45.88,21.91,102.151024,48.782069,"[34.07971753073407, 42.89265256917447, 42.62316352492196, 44.220611510464416]",metrics_J-FKH1_PBM8Y.txt,Results\metrics_J-FKH1_PBM8Y.txt,34.07971753073407,42.89265256917447,42.62316352492196,44.220611510464416
J-FKH1,SF7,-19.67,-9.15,12.48,11.31,9127.189468,-1.42131e-05,37.82,21.0,84.217538,46.76964,"[21.382586621813715, 39.651015600827996, 39.564368725035344, 56.780788741864626]",metrics_J-FKH1_SF7.txt,Results\metrics_J-FKH1_SF7.txt,21.382586621813715,39.651015600827996,39.564368725035344,56.780788741864626
K-PFK80,ADF355,-19.83,-9.09,12.56,20.22,9127.189917,-3.40227e-06,63.17,30.38,140.650123,67.651118,"[35.62172988484499, 43.31401600434112, 43.22898639609558, 78.45738212952641]",metrics_K-PFK80_ADF355.txt,Results\metrics_K-PFK80_ADF355.txt,35.62172988484499,43.31401600434112,43.22898639609558,78.45738212952641
